,item_sku_id,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,price
12069828,11128434780,1320,1585,1602,49.0
12075069,11149900282,1320,1585,1602,100.0
12075199,11151100962,1320,1585,1602,45.0
12075754,1115591,1320,1585,1602,60.0
12090639,11210532822,1320,1585,1602,1.0
12090764,11210795292,1320,1585,1602,1.0
12100457,11245298953,1320,1585,1602,46.0
12103651,11260932302,1320,1585,1602,35.1
12113440,11324772134,1320,1585,1602,79.0
12117066,11355057572,1320,1585,1602,27.8
12118735,1136748878,1320,1585,1602,58.0
12129960,11451280032,1320,1585,1602,28.0
12131321,11465496795,1320,1585,1602,26.9
12135809,11499094316,1320,1585,1602,62.0
12137729,11510529104,1320,1585,1602,75.0
12138828,11522923549,1320,1585,1602,48.0
12146080,11575085425,1320,1585,1602,64.8
12152945,11618142043,1320,1585,1602,68.5
12155498,1163569477,1320,1585,1602,60.0
12156218,11641103842,1320,1585,1602,18.99
12159026,11658434038,1320,1585,1602,158.0
12164749,11689327402,1320,1585,1602,59.5
12173089,11744681489,1320,1585,1602,71.9
12187798,1198337405,1320,1585,1602,108.0
12188117,1208606198,1320,1585,1602,120.0
12188232,1211610283,1320,1585,1602,41.9
12188343,1213528713,1320,1585,1602,6.0
12188525,1218094132,1320,1585,1602,12.8
12188733,1221866070,1320,1585,1602,16.8
12189127,1230047,1320,1585,1602,89.709375
12189147,1230210066,1320,1585,1602,29.0
12189156,1230332265,1320,1585,1602,168.0
12189424,1236253522,1320,1585,1602,79.9
12190763,1264662521,1320,1585,1602,195.5
12191037,1268857749,1320,1585,1602,1.8
12191493,1278442335,1320,1585,1602,7.0
12191534,1279547648,1320,1585,1602,35.4
12194840,1349703888,1320,1585,1602,8.9
12195438,1362443882,1320,1585,1602,80.0
12195446,1362606098,1320,1585,1602,10.8
12196534,1381681140,1320,1585,1602,39.8
12197880,1415027490,1320,1585,1602,10.5
12198462,1422976453,1320,1585,1602,12.6
12199039,1432679139,1320,1585,1602,8.7
12199048,1432779048,1320,1585,1602,13.0
12199120,1433467971,1320,1585,1602,3.0
12199133,1433494371,1320,1585,1602,126.0
12200991,1457490296,1320,1585,1602,3.6
12201337,1461166525,1320,1585,1602,52.9
12202193,1470633535,1320,1585,1602,238.0
12202968,1477690348,1320,1585,1602,9.9
12206525,1510480765,1320,1585,1602,62.5
12206952,1513560006,1320,1585,1602,4.8
12206967,1513631667,1320,1585,1602,3.5
12207139,1514967936,1320,1585,1602,3.6
12207566,1519319437,1320,1585,1602,11.8
12208781,1533489295,1320,1585,1602,2.8
12209277,1539020081,1320,1585,1602,2.9
12209936,1546014941,1320,1585,1602,4.2
12209962,1546197299,1320,1585,1602,4.2
12209965,1546235993,1320,1585,1602,12.5
12212513,1559083503,1320,1585,1602,3.2
12212676,1560027099,1320,1585,1602,4.9
12212707,1560095058,1320,1585,1602,16.2
12213845,1564936762,1320,1585,1602,4.5
12215746,1574826994,1320,1585,1602,4.0
12216595,1579317590,1320,1585,1602,35.0
12217639,1585740887,1320,1585,1602,112.0
12219464,1600527655,1320,1585,1602,3.0
12219492,1600849027,1320,1585,1602,3.5
12219760,1602595098,1320,1585,1602,6.8
12220885,1610920518,1320,1585,1602,10.0
12221236,1613300489,1320,1585,1602,89.0
12222022,1618171701,1320,1585,1602,325.0
12222869,1624878964,1320,1585,1602,88.9
12223242,1627748747,1320,1585,1602,96.0
12228802,1674173118,1320,1585,1602,34.9
12234837,1721313382,1320,1585,1602,88.0
12236027,1731508101,1320,1585,1602,19.9
12238845,1762690767,1320,1585,1602,25.0
12239327,1767193360,1320,1585,1602,166.0
12244025,1851796,1320,1585,1602,36.0
12244032,1873297,1320,1585,1602,39.9
12244035,1893358,1320,1585,1602,60.0
12244909,1953821581,1320,1585,1602,3.0
12245318,1956910059,1320,1585,1602,90.0
12248448,2338120,1320,1585,1602,12.8
12248549,2701498,1320,1585,1602,43.7
12248582,280744,1320,1585,1602,180.0
12248971,3999601,1320,1585,1602,45.9
12249065,4430556,1320,1585,1602,72.0
12249076,4496112,1320,1585,1602,42.2
12249164,603064,1320,1585,1602,119.0
12249247,795187,1320,1585,1602,39.0
12249272,852886,1320,1585,1602,2.3
12249275,857230,1320,1585,1602,38.0
12249277,861217,1320,1585,1602,2.5
12249280,869752,1320,1585,1602,52.5
12249281,870574,1320,1585,1602,54.0
12249316,943438,1320,1585,1602,54.0
12253661,10038769435,1320,1585,1602,34.0
12254906,1004887615,1320,1585,1602,158.0
12255370,10052971553,1320,1585,1602,39.9
12256711,10063295839,1320,1585,1602,49.98
12267034,10124577014,1320,1585,1602,148.5
12275400,10181969234,1320,1585,1602,56.0
12277033,10194186381,1320,1585,1602,105.0
12285747,10260316203,1320,1585,1602,109.0
12286600,10266414060,1320,1585,1602,58.8
12289853,10295621275,1320,1585,1602,58.98
12291304,10314414688,1320,1585,1602,68.0
12292507,10323470280,1320,1585,1602,100.0
12293764,10333673697,1320,1585,1602,240.0
12294929,10343408216,1320,1585,1602,26.0
12295452,10348074069,1320,1585,1602,68.0
12298896,10372515642,1320,1585,1602,3.5
12301588,10386991122,1320,1585,1602,19.8
12302519,10392192106,1320,1585,1602,68.0
12307356,10433194151,1320,1585,1602,80.0
12308663,10445176392,1320,1585,1602,258.0
12311315,10471511642,1320,1585,1602,59.0
12313653,10499053029,1320,1585,1602,86.0
12316296,10516946482,1320,1585,1602,12.0
12317142,10521966794,1320,1585,1602,108.0
12327107,10607325699,1320,1585,1602,98.0
12327473,10611136421,1320,1585,1602,44.0
12336267,10699604092,1320,1585,1602,51.48
12341891,10758417621,1320,1585,1602,13.8
12342482,1076080639,1320,1585,1602,13.5
12349339,10827882659,1320,1585,1602,11.0
12350154,1083378,1320,1585,1602,108.0
12354935,1088247,1320,1585,1602,28.9
12361293,10940690591,1320,1585,1602,78.0
12370029,10992460944,1320,1585,1602,15.0
12378452,11049330555,1320,1585,1602,72.0
12381704,1106470151,1320,1585,1602,288.0
12382623,11067523715,1320,1585,1602,78.9
12388538,1110206047,1320,1585,1602,620.0
12396774,11145339276,1320,1585,1602,65.0
12397774,11149900283,1320,1585,1602,63.0
12397904,11151100963,1320,1585,1602,175.0
12398468,1115592,1320,1585,1602,52.5
12403926,11171800296,1320,1585,1602,89.9
12411063,11201977804,1320,1585,1602,34.9
12423056,11245300079,1320,1585,1602,45.0
12429255,11282051280,1320,1585,1602,19.9
12432161,11301799827,1320,1585,1602,52.9
12439160,11348951907,1320,1585,1602,88.8
12441330,1136748879,1320,1585,1602,3.45
12442944,1137882,1320,1585,1602,108.0
12444397,11392127161,1320,1585,1602,42.0
12448460,1141980130,1320,1585,1602,8.9
12450604,1143285765,1320,1585,1602,999999.0
12452522,11451281995,1320,1585,1602,28.0
12458251,11496920800,1320,1585,1602,26.0
12461712,1152475986,1320,1585,1602,27.0
12468761,11575085426,1320,1585,1602,64.8
12475620,11618142044,1320,1585,1602,68.5
12480259,1165093324,1320,1585,1602,25.8
12487434,11689327403,1320,1585,1602,22.8
12493726,1173176482,1320,1585,1602,3.0
12500726,1177905110,1320,1585,1602,92.0
12510958,1211610284,1320,1585,1602,41.9
12511846,1230048,1320,1585,1602,89.7
12511870,1230302320,1320,1585,1602,9.9
12512976,1252804745,1320,1585,1602,159.0
12513963,1274931953,1320,1585,1602,32.0
12514177,1278424648,1320,1585,1602,66.0
12518381,1367408560,1320,1585,1602,3.2
12520797,1417701456,1320,1585,1602,19.2
12521782,1432829740,1320,1585,1602,7.5
12521867,1433494897,1320,1585,1602,5.3
12522584,1443711711,1320,1585,1602,388.0
12523677,1457180541,1320,1585,1602,4.85
12523737,1457494899,1320,1585,1602,4.8
12524732,1468210970,1320,1585,1602,2.7
12525098,1471615333,1320,1585,1602,23.8
12526003,1479423640,1320,1585,1602,3.8
12526589,1485677675,1320,1585,1602,13.0
12527908,1498421355,1320,1585,1602,28.0
12528357,1502236838,1320,1585,1602,4.0
12528359,1502248310,1320,1585,1602,4.0
12528360,1502252153,1320,1585,1602,5.5
12529196,1508958828,1320,1585,1602,116.0
12529344,1510512980,1320,1585,1602,24.0
12529357,1510543982,1320,1585,1602,55.0
12529703,1513042750,1320,1585,1602,81.0
12529926,1514518678,1320,1585,1602,12.9
12532114,1539026268,1320,1585,1602,6.6
12532751,1546014942,1320,1585,1602,2.8
12533100,1548067854,1320,1585,1602,11.4
12533721,1551602930,1320,1585,1602,108.0
12535178,1558707911,1320,1585,1602,1.99
12539339,1579317591,1320,1585,1602,96.0
12541547,1595765583,1320,1585,1602,45.0
12542056,1599269755,1320,1585,1602,150.0
12542126,1600187915,1320,1585,1602,2.9
12542152,1600527656,1320,1585,1602,4.0
12542153,1600532030,1320,1585,1602,3.5
12542781,1604838516,1320,1585,1602,90.0
12544752,1618171702,1320,1585,1602,428.0
12545303,1622984420,1320,1585,1602,55.0
12546063,1629152877,1320,1585,1602,18.6
12548297,1646904602,1320,1585,1602,29.0
12551408,1674173119,1320,1585,1602,99.9
12555132,1704695912,1320,1585,1602,73.9
12564014,1787509296,1320,1585,1602,17.0
12569434,1968861788,1320,1585,1602,58.0
12570110,1974788,1320,1585,1602,9.9
12570419,1978118492,1320,1585,1602,70.0
12571087,2686796,1320,1585,1602,62.0
12571121,280745,1320,1585,1602,188.0
12571133,2853002,1320,1585,1602,23.8
12571149,2900933,1320,1585,1602,59.2
12571421,3738689,1320,1585,1602,69.9
12571525,4165240,1320,1585,1602,40.0
12571649,529259,1320,1585,1602,46.0
12571799,861218,1320,1585,1602,2.45
12571834,938396,1320,1585,1602,4.1
12571853,968225,1320,1585,1602,36.0
12577842,10052971554,1320,1585,1602,39.9
12578496,10058109492,1320,1585,1602,5.8
12587284,10114348243,1320,1585,1602,58.8
12590032,1012656677,1320,1585,1602,67.0
12592093,10138246480,1320,1585,1602,19.8
12594075,10151183948,1320,1585,1602,56.0
12599567,10194186382,1320,1585,1602,198.0
12603172,1022207218,1320,1585,1602,125.0
12603828,1022686279,1320,1585,1602,49.0
12605609,10241684207,1320,1585,1602,99.0
12608318,10260316204,1320,1585,1602,159.0
12609698,10271314547,1320,1585,1602,49.8
12611154,1028368007,1320,1585,1602,840.0
12613904,10314389312,1320,1585,1602,28.0
12615429,10326344538,1320,1585,1602,80.0
12617523,10343408217,1320,1585,1602,52.0
12621536,10372515643,1320,1585,1602,15.0
12622181,10376418539,1320,1585,1602,44.2
12624225,10386991123,1320,1585,1602,19.8
12629142,10426412612,1320,1585,1602,82.0
12629643,10431350703,1320,1585,1602,47.9
12629945,10433194152,1320,1585,1602,192.0
12630895,10441592120,1320,1585,1602,89.0
12631214,10444751467,1320,1585,1602,6.8
12631267,10445176393,1320,1585,1602,63.0
12635895,10495715793,1320,1585,1602,36.0
12635897,10495743774,1320,1585,1602,64.0
12635904,10495908627,1320,1585,1602,43.9
12636136,10497500849,1320,1585,1602,68.625
12638885,10516428581,1320,1585,1602,60.0
12638960,10516946483,1320,1585,1602,12.0
12649580,1060559216,1320,1585,1602,320.0
12652542,1063504903,1320,1585,1602,3.8
12658108,10691244350,1320,1585,1602,64.783125
12664241,1075532813,1320,1585,1602,518.0
12665016,1076094866,1320,1585,1602,13.5
12670633,10813458494,1320,1585,1602,83.49
12670634,10813462220,1320,1585,1602,83.49
12671920,10827881079,1320,1585,1602,13.09
12672730,1083379,1320,1585,1602,108.0
12675094,1085855395,1320,1585,1602,89.0
12675416,1086104971,1320,1585,1602,39.0
12680138,1090675500,1320,1585,1602,3.2
12686156,1095652593,1320,1585,1602,72.0
12692602,10992460945,1320,1585,1602,30.0
12695153,1101233330,1320,1585,1602,73.5
12701101,11049330556,1320,1585,1602,72.0
12706021,11072895730,1320,1585,1602,39.9
12715279,11128700366,1320,1585,1602,48.0
12716447,11131907785,1320,1585,1602,30.0
12717208,11135143529,1320,1585,1602,32.98
12720422,11149900284,1320,1585,1602,203.0
12721114,1115593,1320,1585,1602,24.9
12750271,1126886621,1320,1585,1602,6.5
12765141,1137635667,1320,1585,1602,37.5
12771550,1142220467,1320,1585,1602,55.0
12775245,11452757410,1320,1585,1602,20.0
12785705,11534966743,1320,1585,1602,328.0
12786021,1153715712,1320,1585,1602,84.0
12786928,1154371632,1320,1585,1602,83.04
12789226,1155959466,1320,1585,1602,3.5
12791133,11573545246,1320,1585,1602,29.0
12791339,11575085427,1320,1585,1602,64.8
12793636,1158791638,1320,1585,1602,118.0
12801717,1164175019,1320,1585,1602,89.0
12805636,1166572696,1320,1585,1602,99.36
12810119,11689327404,1320,1585,1602,31.5
12823360,1177905111,1320,1585,1602,99.0
12826707,1179446465,1320,1585,1602,69.0
12832805,1187897189,1320,1585,1602,3.5
12833155,1199611438,1320,1585,1602,64.8
12833571,1211610285,1320,1585,1602,41.9
12834427,1230049,1320,1585,1602,89.896875
12834448,1230302321,1320,1585,1602,9.9
12835947,1262926337,1320,1585,1602,40.5
12836789,1278424649,1320,1585,1602,6.3
12838818,1321541899,1320,1585,1602,29.0
12840623,1359156968,1320,1585,1602,29.9
12842203,1390374170,1320,1585,1602,4.0
12843626,1419537775,1320,1585,1602,3.8
12843628,1419558628,1320,1585,1602,4.5
12843826,1422886695,1320,1585,1602,63.5
12844529,1433466392,1320,1585,1602,20.8
12844533,1433473019,1320,1585,1602,4.9
12844535,1433476829,1320,1585,1602,15.8
12844545,1433494517,1320,1585,1602,15.6
12845293,1443711712,1320,1585,1602,388.0
12845425,1445178210,1320,1585,1602,16.2
12845809,1450740628,1320,1585,1602,4.0
12846307,1456736834,1320,1585,1602,7.5
12847402,1468209096,1320,1585,1602,15.5
12847570,1470282447,1320,1585,1602,2.0
12848696,1479732080,1320,1585,1602,34.6
12848700,1479768740,1320,1585,1602,17.7
12848906,1481819935,1320,1585,1602,12.8
12849180,1485102024,1320,1585,1602,6.8
12850699,1499272467,1320,1585,1602,9.0
12851030,1502235258,1320,1585,1602,2.5
12851990,1510532778,1320,1585,1602,34.8
12852612,1514964773,1320,1585,1602,2.8
12854748,1539020083,1320,1585,1602,2.7
12855353,1545972329,1320,1585,1602,29.8
12855365,1546014943,1320,1585,1602,8.5
12855581,1547578747,1320,1585,1602,9.8
12856223,1550992905,1320,1585,1602,3.9
12856256,1551071676,1320,1585,1602,21.8
12858379,1560857780,1320,1585,1602,1.8
12863877,1592892407,1320,1585,1602,4.5
12864836,1600524492,1320,1585,1602,4.9
12865094,1602506171,1320,1585,1602,2.2
12865138,1602599441,1320,1585,1602,21.5
12865418,1604838517,1320,1585,1602,1.8
12865576,1605718429,1320,1585,1602,35.79
12867066,1616447514,1320,1585,1602,66.0
12867384,1618171703,1320,1585,1602,638.0
12868229,1624940775,1320,1585,1602,35.8
12870837,1645707007,1320,1585,1602,158.0
12870994,1646904603,1320,1585,1602,168.0
12874611,1679966900,1320,1585,1602,53.8
12875983,1692236398,1320,1585,1602,30.0
12877834,1704695913,1320,1585,1602,73.9
12879367,1716447982,1320,1585,1602,81.6
12879371,1716486523,1320,1585,1602,53.8
12881405,1732833970,1320,1585,1602,13.9
12882801,1749768463,1320,1585,1602,22.8
12888903,1814137765,1320,1585,1602,40.0
12889299,1882419,1320,1585,1602,79.2
12892162,1968861789,1320,1585,1602,339.0
12893735,2291391,1320,1585,1602,92.0
12893888,280746,1320,1585,1602,188.0
12893937,297612,1320,1585,1602,289.0
12893992,3146487,1320,1585,1602,49.0
12894308,4215548,1320,1585,1602,53.6
12894354,4445840,1320,1585,1602,59.8
12894362,4496114,1320,1585,1602,68.9
12894495,698040,1320,1585,1602,46.0
12894571,861219,1320,1585,1602,2.5
12894573,869754,1320,1585,1602,52.5
12894623,968226,1320,1585,1602,49.0
12899634,1004423196,1320,1585,1602,45.0
12900078,10048379198,1320,1585,1602,106.55625
12900640,10052971555,1320,1585,1602,39.9
12901304,10058109493,1320,1585,1602,2.9
12907412,10102887715,1320,1585,1602,84.0
12909999,10114348244,1320,1585,1602,58.8
12910381,10116492130,1320,1585,1602,99.0
12910657,10118002654,1320,1585,1602,130.0
12916769,10151180784,1320,1585,1602,5.0
12925578,1021849803,1320,1585,1602,59.0
12925709,10219301702,1320,1585,1602,4.9
12925916,10221211918,1320,1585,1602,7.9
12929372,1024861460,1320,1585,1602,68.0
12929688,10250991098,1320,1585,1602,19.0
12930336,1025556844,1320,1585,1602,79.0
12931166,10260316205,1320,1585,1602,199.0
12931988,10266393053,1320,1585,1602,35.0
12932741,1027355193,1320,1585,1602,18.0
12934211,10285909729,1320,1585,1602,79.0
12937244,10318659403,1320,1585,1602,102.375
12940618,10346696856,1320,1585,1602,59.8
12941975,10358100280,1320,1585,1602,49.9
12946847,10386991124,1320,1585,1602,19.8
12948583,10398954232,1320,1585,1602,57.0
12949221,10401524896,1320,1585,1602,350.0
12951817,10426412613,1320,1585,1602,82.0
12951855,10426902534,1320,1585,1602,299.0
12953494,1044084030,1320,1585,1602,12.0
12953891,10445176394,1320,1585,1602,218.0
12954375,10450622538,1320,1585,1602,72.0
12955513,10462159561,1320,1585,1602,59.9
12956355,10469194220,1320,1585,1602,40.5
12961590,10516946484,1320,1585,1602,12.0
12963387,10529359486,1320,1585,1602,99.4
12965066,10540111278,1320,1585,1602,85.0
12965260,10541144927,1320,1585,1602,19.0
12965923,10547691915,1320,1585,1602,29.9
12966172,10549911578,1320,1585,1602,63.0
12971837,1059985308,1320,1585,1602,138.0
12971993,10601388043,1320,1585,1602,298.0
12977592,10655396489,1320,1585,1602,39.9
12977804,10658717391,1320,1585,1602,49.0
12980893,10691272332,1320,1585,1602,99.0
13001628,10895500514,1320,1585,1602,46.0
13004251,10918227156,1320,1585,1602,113.0
13006883,10942564968,1320,1585,1602,110.0
13015349,10992460946,1320,1585,1602,60.0
13023853,11049330557,1320,1585,1602,72.0
13033761,11102558155,1320,1585,1602,10.0
13037700,11128350069,1320,1585,1602,18.0
13043731,1115594,1320,1585,1602,24.9
13050105,11175202977,1320,1585,1602,69.0
13087036,1137316792,1320,1585,1602,55.2
13095832,1143361946,1320,1585,1602,28.0
13107046,1152591620,1320,1585,1602,175.0
13108325,11534966744,1320,1585,1602,168.0
13112218,1156297719,1320,1585,1602,3.0
13113739,11573545247,1320,1585,1602,29.0
13144106,1176649811,1320,1585,1602,12.32
13145809,1177905112,1320,1585,1602,99.0
13155051,1184007506,1320,1585,1602,69.0
13155392,1194270976,1320,1585,1602,199.0
13155942,1211610286,1320,1585,1602,41.9
13156553,1225059950,1320,1585,1602,15.2
13156865,1230302322,1320,1585,1602,9.9
13156888,1230531702,1320,1585,1602,12.5
13157205,1236711652,1320,1585,1602,6.9
13157902,1250910202,1320,1585,1602,5.9
13158690,1268767731,1320,1585,1602,5.7
13158694,1268801295,1320,1585,1602,5.2
13159157,1278224952,1320,1585,1602,10.4
13159158,1278238269,1320,1585,1602,15.2
13160516,1309870651,1320,1585,1602,6.0
13162477,1348570297,1320,1585,1602,7.3
13162508,1349657397,1320,1585,1602,8.9
13162822,1355806693,1320,1585,1602,55.5
13162962,1359156969,1320,1585,1602,58.0
13164165,1381458213,1320,1585,1602,498.0
13164451,1388439808,1320,1585,1602,5.9
13165824,1417940462,1320,1585,1602,188.0
13165942,1419279467,1320,1585,1602,3.1
13166188,1422886696,1320,1585,1602,63.5
13166805,1432831620,1320,1585,1602,3.8
13166862,1433124723,1320,1585,1602,4.6
13166879,1433466012,1320,1585,1602,3.1
13166880,1433467329,1320,1585,1602,2.7
13166882,1433470644,1320,1585,1602,4.8
13166891,1433494899,1320,1585,1602,18.8
13167024,1434436337,1320,1585,1602,6.3
13167627,1443703529,1320,1585,1602,388.0
13167628,1443711713,1320,1585,1602,378.0
13167736,1445051668,1320,1585,1602,12.8
13168705,1457147399,1320,1585,1602,3.4
13168721,1457299283,1320,1585,1602,6.0
13169049,1460593615,1320,1585,1602,6.5
13169636,1466727896,1320,1585,1602,99.9
13169677,1467159449,1320,1585,1602,2.85
13169738,1468209097,1320,1585,1602,7.9
13169918,1470306742,1320,1585,1602,4.5
13169996,1470631309,1320,1585,1602,192.0
13170006,1470668998,1320,1585,1602,3.9
13170011,1470688534,1320,1585,1602,10.0
13172396,1494053190,1320,1585,1602,1.5
13173044,1499272468,1320,1585,1602,9.0
13173388,1502235259,1320,1585,1602,3.0
13173412,1502438887,1320,1585,1602,3.0
13173415,1502444578,1320,1585,1602,2.5
13173416,1502444842,1320,1585,1602,3.0
13174263,1509750607,1320,1585,1602,1280.0
13174335,1510521049,1320,1585,1602,2.0
13174732,1513116408,1320,1585,1602,70.0
13176629,1533496834,1320,1585,1602,2.8
13177137,1539019787,1320,1585,1602,14.9
13178638,1550992906,1320,1585,1602,3.9
13179960,1557701725,1320,1585,1602,9.0
13183822,1575836919,1320,1585,1602,1.3
13187530,1602597738,1320,1585,1602,2.5
13187836,1604838518,1320,1585,1602,1.8
13188617,1610460666,1320,1585,1602,65.0
13191658,1634387646,1320,1585,1602,78.0
13193287,1645707008,1320,1585,1602,158.0
13194388,1654385491,1320,1585,1602,194.0
13197060,1679966901,1320,1585,1602,53.8
13198414,1692236399,1320,1585,1602,30.0
13200250,1704695914,1320,1585,1602,73.9
13201972,1717893170,1320,1585,1602,26.0
13205198,1749625820,1320,1585,1602,13.0
13205211,1749768464,1320,1585,1602,22.9
13209349,1789422881,1320,1585,1602,24.9
